model,track,stem,SDR,SI-SDR,PQ,CE,CU,inference_time_sec
BS_RoFormer,track_046,other,9.5730,8.4320,5.919206619262695,6.137668132781982,6.916645526885986,4.074746479047462
BS_RoFormer,track_047,vocals,14.1407,14.3805,6.920983791351318,4.837783336639404,5.687958717346191,2.808939490991179
BS_RoFormer,track_047,drums,18.3799,18.6175,7.57228422164917,5.488409519195557,7.677840232849121,2.808939490991179
BS_RoFormer,track_047,bass,8.7337,8.1917,6.032035827636719,4.408536434173584,6.079714775085449,2.808939490991179
BS_RoFormer,track_047,other,6.5793,5.4871,8.144416809082031,7.621460437774658,8.05762004852295,2.808939490991179
BS_RoFormer,track_048,vocals,11.5484,11.9100,7.369603633880615,7.041060447692871,6.588061809539795,3.8004216700210236
BS_RoFormer,track_048,drums,9.4764,9.4473,7.964777946472168,6.581579208374023,8.031410217285156,3.8004216700210236
BS_RoFormer,track_048,bass,16.4723,16.4744,7.419623851776123,4.430165767669678,6.850771903991699,3.8004216700210236
BS_RoFormer,track_048,other,6.1962,5.5582,7.116705894470215,5.487339019775391,7.032118320465088,3.8004216700210236
BS_RoFormer,track_049,vocals,8.1949,7.8351,6.037594795227051,3.5666680335998535,5.095180034637451,3.360372510040179
BS_RoFormer,track_049,drums,12.7908,13.1579,6.876693248748779,5.609432697296143,7.775314807891846,3.360372510040179
BS_RoFormer,track_049,bass,3.7887,2.1118,6.083472728729248,3.3846473693847656,5.8514404296875,3.360372510040179
BS_RoFormer,track_049,other,9.0955,7.9305,5.870202541351318,6.060761451721191,6.441539764404297,3.360372510040179
BS_RoFormer,track_050,vocals,11.2973,11.1824,7.2506818771362305,5.651480197906494,6.367274761199951,3.8024673360050656
BS_RoFormer,track_050,drums,11.4681,11.4547,7.024320125579834,5.778453826904297,7.685238361358643,3.8024673360050656
BS_RoFormer,track_050,bass,4.3057,2.3557,5.480207443237305,4.047555923461914,5.755720615386963,3.8024673360050656
BS_RoFormer,track_050,other,8.6578,7.9069,5.756677150726318,5.5060625076293945,6.1440043449401855,3.8024673360050656
